Fund,Company Name,Deployment Address,Deployment City,Deployment State,Deployment ZIP Code,Locations Deployed,Download/Upload Speed Tier,Deployment Year,Census Block,Latitude,Longitude,SAC
CAF II,"CENTURYLINK, INC.",6734 PLANK RD,CHARLOTTESVILLE,VA,22903,2,10 Mbps/1 Mbps,2016,510030112013040,38.00061,-78.723111,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES SE OF JAMES MADISON HWY & BETHEL CHURCH RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650202003018,37.818331,-78.262059,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES SE OF VENABLE RD & VENABLE CREEK LN,PALMYRA,VA,23084,2,10 Mbps/1 Mbps,2015,510650202002010,37.879296,-78.143284,190567
CAF II,"CENTURYLINK, INC.",5469 MURRAYS LN,COVESVILLE,VA,22931,1,10 Mbps/1 Mbps,2015,510030112022077,37.906792,-78.689399,190567
CAF II,"CENTURYLINK, INC.",5967 PLANK RD,AFTON,VA,22920,1,10 Mbps/1 Mbps,2016,510030112013099,37.979398,-78.698773,190567
CAF II,"CENTURYLINK, INC.",1191 CLUB DR,KESWICK,VA,22947,2,10 Mbps/1 Mbps,2016,510030104013066,38.002829,-78.346406,190567
CAF II,"CENTURYLINK, INC.",4958 STONY POINT PASS,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104012034,38.076099,-78.328958,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.8 MILES NW OF SADDLEBACK RD & BULL YEARLING RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2016,510790301011052,38.34343,-78.500753,190567
CAF II,"CENTURYLINK, INC.",3226 LONESOME MOUNTAIN RD,CHARLOTTESVILLE,VA,22911,2,10 Mbps/1 Mbps,2016,510030104011071,38.07426,-78.387231,190567
CAF II,"CENTURYLINK, INC.",1400 CENTRAL PLAINS RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650202003034,37.813514,-78.308014,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF REVA RIDGE RD & DAVID RD,UNIVERSITY OF VIRGINIA,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.957145,-78.516219,190567
CAF II,"CENTURYLINK, INC.",744 COURTHOUSE RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650202002061,37.858983,-78.252542,190567
CAF II,"CENTURYLINK, INC.",7456 BLENHEIM RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030113014068,37.832691,-78.493661,190567
CAF II,"CENTURYLINK, INC.",4396 BYBEES CHURCH RD,TROY,VA,22974,1,10 Mbps/1 Mbps,2016,510650202001022,37.936197,-78.198841,190567
CAF II,"CENTURYLINK, INC.",4870 SUGAR HOLLOW RD,CROZET,VA,22932,2,10 Mbps/1 Mbps,2016,510030101002145,38.12231,-78.66997,190567
CAF II,"CENTURYLINK, INC.",5050 MOUNT JULIET FARM,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101002148,38.118552,-78.677875,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES SE OF OLD SCHOOLHOUSE LN & MOUNT OLIVET RD,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2016,510790301024034,38.256439,-78.533582,190567
CAF II,"CENTURYLINK, INC.",5245 CATTERTON RD,FREE UNION,VA,22940,2,10 Mbps/1 Mbps,2016,510030101001049,38.187194,-78.567785,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES S OF BLENHEIM RD & BLACKS LN,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001005,37.821909,-78.489605,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES W OF JENNY CRAIG LN & BURNT MOUNTAIN RD,CROZET,VA,22920,2,10 Mbps/1 Mbps,2016,510030112013062,37.969868,-78.745358,190567
CAF II,"CENTURYLINK, INC.",5022 PLANK RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2015,510030112013116,37.960776,-78.65969,190567
CAF II,"CENTURYLINK, INC.",947 THURMANS TRACT,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2015,510030105001009,38.06199,-78.421048,190567
CAF II,"CENTURYLINK, INC.",1054 WOLF TRAP RD,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2016,510030105001009,38.063817,-78.412556,190567
CAF II,"CENTURYLINK, INC.",887 MARSHALL RD,TROY,VA,22974,1,10 Mbps/1 Mbps,2016,510650201013023,37.956887,-78.333138,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.5 MILES NW OF DYKE RD & CHURCH LN,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2016,510790301021089,38.242671,-78.547734,190567
CAF II,"CENTURYLINK, INC.",1903 JAMES MONROE PKWY,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113013010,37.980654,-78.442097,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SW OF VENABLE RD & VENABLE CREEK LN,PALMYRA,VA,23084,1,10 Mbps/1 Mbps,2015,510650202002010,37.881089,-78.145701,190567
CAF II,"CENTURYLINK, INC.",1677 COLES ROLLING RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001014,37.863418,-78.552735,190567
CAF II,"CENTURYLINK, INC.",496 TERRE HAUTE LN,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650202003018,37.833849,-78.2696,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.1 MILES S OF GOOSE POND RD & CONLEY RD,STANARDSVILLE,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021002,38.336388,-78.507681,190567
CAF II,"CENTURYLINK, INC.",3801 OLD MEADOWS LN,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112022030,37.930423,-78.610115,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES E OF US HIGHWAY 340 & NORTHVIEW DR,STANLEY,VA,22851,2,10 Mbps/1 Mbps,2016,511390305001071,38.61222,-78.580608,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF CHAPMAN RD & CELT RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2015,510790302002024,38.239849,-78.482621,190567
CAF II,"CENTURYLINK, INC.",1372 W RIVER RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510650203003020,37.79598,-78.47306,190567
CAF II,"CENTURYLINK, INC.",6714 SCOTTSVILLE RD,SCOTTSVILLE,VA,24590,4,10 Mbps/1 Mbps,2016,510030114001021,37.840379,-78.548939,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES SE OF OLD SCHOOLHOUSE LN & MOUNT OLIVET RD,TWIN LAKES,VA,22935,2,10 Mbps/1 Mbps,2016,510790301024034,38.256562,-78.532958,190567
CAF II,"CENTURYLINK, INC.",2925 SIMPSON LN,ESMONT,VA,22937,1,10 Mbps/1 Mbps,2015,510030114003020,37.819417,-78.595817,190567
CAF II,"CENTURYLINK, INC.",4574 BYBEES CHURCH RD,TROY,VA,22974,1,10 Mbps/1 Mbps,2016,510650202001022,37.938251,-78.196576,190567
CAF II,"CENTURYLINK, INC.",792 WHITE ROCK RD,CHARLOTTESVILLE,VA,22902,3,10 Mbps/1 Mbps,2016,510030113012029,37.959073,-78.529026,190567
CAF II,"CENTURYLINK, INC.",104 JAMES RIVER RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2015,510030114001005,37.811394,-78.499646,190567
CAF II,"CENTURYLINK, INC.",3476 CEDAR LANE RD,KENTS STORE,VA,23084,2,10 Mbps/1 Mbps,2016,510650202002031,37.864485,-78.143278,190567
CAF II,"CENTURYLINK, INC.",3018 OLD LYNCHBURG RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112022030,37.927608,-78.608453,190567
CAF II,"CENTURYLINK, INC.",6819 JARMANS GAP RD,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030112011034,38.070722,-78.748978,190567
CAF II,"CENTURYLINK, INC.",7 BARGER DR,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2016,516789305006017,37.776759,-79.45282,190567
CAF II,"CENTURYLINK, INC.",2326 STILLHOUSE CREEK RD,AFTON,VA,22920,2,10 Mbps/1 Mbps,2016,510030112013054,37.973106,-78.735675,190567
CAF II,"CENTURYLINK, INC.",6280 BLENHEIM RD,SCOTTSVILLE,VA,24590,2,10 Mbps/1 Mbps,2016,510030113014036,37.86599,-78.504718,190567
CAF II,"CENTURYLINK, INC.",3496 COLLIERSTOWN RD,LEXINGTON,VA,24450,3,10 Mbps/1 Mbps,2016,511639303003205,37.771262,-79.56838,190567
CAF II,"CENTURYLINK, INC.",5206 FAN MOUNTAIN RD,COVESVILLE,VA,22931,1,10 Mbps/1 Mbps,2016,510030114004054,37.894474,-78.695345,190567
CAF II,"CENTURYLINK, INC.",4696 WATTS PSGE,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2016,510030102011042,38.162317,-78.400623,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SE OF SONGBIRD LN & EVERGREEN CHURCH RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301021086,38.269283,-78.53594,190567
CAF II,"CENTURYLINK, INC.",2691 SOUTHERN HILLS CT,NORTH GARDEN,VA,22959,2,10 Mbps/1 Mbps,2016,510030112022026,37.96201,-78.639129,190567
CAF II,"CENTURYLINK, INC.",4410 FOXCROFT FARM,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104013066,38.009344,-78.347104,190567
CAF II,"CENTURYLINK, INC.",1058 RESERVOIR RD,CHARLOTTESVILLE,VA,22903,3,10 Mbps/1 Mbps,2016,510030110002022,38.025953,-78.535843,190567
CAF II,"CENTURYLINK, INC.",3301 MILLINGTON RD,FREE UNION,VA,22940,2,10 Mbps/1 Mbps,2016,510030101003039,38.125347,-78.605513,190567
CAF II,"CENTURYLINK, INC.",7636 BLENHEIM RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001005,37.82838,-78.49552,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES NW OF SADDLEBACK RD & BULL YEARLING RD,STANARDSVILLE,VA,22973,2,10 Mbps/1 Mbps,2016,510790301011059,38.338094,-78.495096,190567
CAF II,"CENTURYLINK, INC.",2862 SOUTHERN HILLS DR,NORTH GARDEN,VA,22959,2,10 Mbps/1 Mbps,2016,510030112022026,37.955958,-78.641728,190567
CAF II,"CENTURYLINK, INC.",5663 FREE UNION RD,FREE UNION,VA,22940,1,10 Mbps/1 Mbps,2016,510030101001049,38.191433,-78.57274,190567
CAF II,"CENTURYLINK, INC.",6404 PLANK RD,AFTON,VA,22920,1,10 Mbps/1 Mbps,2016,510030112013041,37.988382,-78.717526,190567
CAF II,"CENTURYLINK, INC.",5443 SECRETARYS SAND RD,ESMONT,VA,22937,2,10 Mbps/1 Mbps,2016,510030114001032,37.881186,-78.606327,190567
CAF II,"CENTURYLINK, INC.",8566 POCKET LN,ESMONT,VA,22937,1,10 Mbps/1 Mbps,2016,510030114003040,37.798484,-78.632482,190567
CAF II,"CENTURYLINK, INC.",85 FERNCLIFF FARMS LN,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,510650202001011,37.922499,-78.118459,190567
CAF II,"CENTURYLINK, INC.",149 IRISH RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2015,510030114003001,37.807523,-78.505695,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES E OF VENABLE RD & CEDAR LANE RD,PALMYRA,VA,23084,1,10 Mbps/1 Mbps,2016,510650202002007,37.877928,-78.124846,190567
CAF II,"CENTURYLINK, INC.",BYBEES CHURCH RD,PALMYRA,VA,22974,1,10 Mbps/1 Mbps,2016,510650201011047,37.944585,-78.195003,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SE OF OLD SCHOOLHOUSE LN & MOUNT OLIVET RD,TWIN LAKES,VA,22935,3,10 Mbps/1 Mbps,2016,510790301024034,38.259363,-78.536117,190567
CAF II,"CENTURYLINK, INC.",62 JAMES RIVER RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001005,37.81251,-78.496787,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.7 MILES N OF DYKE RD & CHURCH LN,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2016,510790301021089,38.246825,-78.546103,190567
CAF II,"CENTURYLINK, INC.",5730 SECRETARYS SAND RD,ESMONT,VA,22937,1,10 Mbps/1 Mbps,2016,510030114004025,37.876288,-78.613645,190567
CAF II,"CENTURYLINK, INC.",9117 THREE NOTCH RD,TROY,VA,22974,2,10 Mbps/1 Mbps,2016,511099503003136,37.964974,-78.203738,190567
CAF II,"CENTURYLINK, INC.",978 MILLER SCHOOL RD,CHARLOTTESVILLE,VA,22903,1,10 Mbps/1 Mbps,2016,510030112012095,38.019388,-78.705052,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES SE OF RICHLANDS DR & OLD LYNCHBURG RD,UNIVERSITY OF VIRGINIA,VA,22903,2,10 Mbps/1 Mbps,2015,510030113012043,37.975145,-78.540787,190567
CAF II,"CENTURYLINK, INC.",3364 CEDAR LANE RD,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,510650202002031,37.862861,-78.143639,190567
CAF II,"CENTURYLINK, INC.",424 VALLEY BURG RD,LURAY,VA,22835,1,10 Mbps/1 Mbps,2016,511390303001061,38.643587,-78.403309,190567
CAF II,"CENTURYLINK, INC.",4385 S FORK DR,NORTH GARDEN,VA,22959,3,10 Mbps/1 Mbps,2016,510030112022077,37.91623,-78.6816,190567
CAF II,"CENTURYLINK, INC.",2314 CHAPEL SPRING LN,FREE UNION,VA,22940,1,10 Mbps/1 Mbps,2016,510030101002094,38.176702,-78.582372,190567
CAF II,"CENTURYLINK, INC.",5849 HENDERSON LN,COVESVILLE,VA,22931,1,10 Mbps/1 Mbps,2016,510030114004058,37.895162,-78.701888,190567
CAF II,"CENTURYLINK, INC.",4396 ROCKFISH GAP TPKE,CHARLOTTESVILLE,VA,22903,1,10 Mbps/1 Mbps,2016,510030111002003,38.059775,-78.65496,190567
CAF II,"CENTURYLINK, INC.",502 BYBEE RD,LOUISA,VA,23093,1,10 Mbps/1 Mbps,2016,511099503003136,37.958206,-78.198645,190567
CAF II,"CENTURYLINK, INC.",767 LOVING RD,ZION CROSSROADS,VA,22942,1,10 Mbps/1 Mbps,2016,511099503003027,38.022578,-78.263601,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES E OF VENABLE RD & COVERED BRIDGE RD,PALMYRA,VA,23084,1,10 Mbps/1 Mbps,2016,510650202002005,37.879924,-78.112021,190567
CAF II,"CENTURYLINK, INC.",3275 WATTS STATION DR,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2016,510030104011055,38.126126,-78.390519,190567
CAF II,"CENTURYLINK, INC.",30 SEMINOLE TRL,PALMYRA,VA,22963,2,10 Mbps/1 Mbps,2015,510650201021001,37.933037,-78.338739,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SE OF MASSIE BRANCH LN & JAMES MONROE PKWY,PANTOPS,VA,22902,1,10 Mbps/1 Mbps,2016,510030113013018,37.970957,-78.455057,190567
CAF II,"CENTURYLINK, INC.",963 ZION HILL RD,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104012052,38.062719,-78.295137,190567
CAF II,"CENTURYLINK, INC.",4493 STONY POINT RD,BARBOURSVILLE,VA,22923,2,10 Mbps/1 Mbps,2015,510030104011022,38.117398,-78.338309,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES S OF TREATMENT LN & LONESTAR LN,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2016,511639302002173,37.796374,-79.456398,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES SE OF US HIGHWAY 340 & NORTHVIEW DR,STANLEY,VA,22851,1,10 Mbps/1 Mbps,2016,511390305001071,38.610862,-78.578668,190567
CAF II,"CENTURYLINK, INC.",2086 HANSENS MOUNTAIN RD,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2016,510030105002063,38.022517,-78.427477,190567
CAF II,"CENTURYLINK, INC.",378 FOREST DR,STANLEY,VA,22851,1,10 Mbps/1 Mbps,2015,511390305001071,38.609031,-78.58139,190567
CAF II,"CENTURYLINK, INC.",1333 DUDLEY MOUNTAIN RD,CHARLOTTESVILLE,VA,22903,1,10 Mbps/1 Mbps,2015,510030113012045,37.979963,-78.546633,190567
CAF II,"CENTURYLINK, INC.",5675 OAK DR,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030111002011,38.05953,-78.697239,190567
CAF II,"CENTURYLINK, INC.",3064 CAMPBELL RD,TROY,VA,22974,1,10 Mbps/1 Mbps,2016,511099503003038,38.011037,-78.267177,190567
CAF II,"CENTURYLINK, INC.",2203 STONY POINT RD,CHARLOTTESVILLE,VA,22911,2,10 Mbps/1 Mbps,2015,510030105001009,38.06332,-78.423645,190567
CAF II,"CENTURYLINK, INC.",949 ZION HILL RD,KESWICK,VA,22947,2,10 Mbps/1 Mbps,2016,510030104012052,38.0611,-78.294733,190567
CAF II,"CENTURYLINK, INC.",571 RIVERSIDE DR,SCHUYLER,VA,22969,1,10 Mbps/1 Mbps,2015,511259501001021,37.788793,-78.70886,190567
CAF II,"CENTURYLINK, INC.",2244 TAYLORS GAP RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112013116,37.973692,-78.641406,190567
CAF II,"CENTURYLINK, INC.",5007 CHRISTMAS HILL LN,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030113014091,37.897169,-78.608699,190567
CAF II,"CENTURYLINK, INC.",1387 BURCHS CREEK RD,CHARLOTTESVILLE,VA,22903,1,10 Mbps/1 Mbps,2016,510030112013040,38.003712,-78.718725,190567
CAF II,"CENTURYLINK, INC.",155 SOUTHERN CROSS FARM,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104013024,38.027568,-78.340609,190567
CAF II,"CENTURYLINK, INC.",SCOTTSVILLE SCHOOL RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001058,37.818407,-78.510691,190567
CAF II,"CENTURYLINK, INC.",4834 TURKS LN,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101002024,38.167732,-78.702258,190567
CAF II,"CENTURYLINK, INC.",3478 MONACAN TRAIL RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112013116,37.96076,-78.6566,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.1 MILES SW OF THREE NOTCHED RD & PARKVIEW DR,CROZET,VA,22932,5,10 Mbps/1 Mbps,2015,510030111001047,38.069555,-78.684961,190567
CAF II,"CENTURYLINK, INC.",5006 BREAK HEART RD,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101002136,38.137636,-78.678229,190567
CAF II,"CENTURYLINK, INC.",5052 QUIET ENTRY FARM,NORTH GARDEN,VA,22959,2,10 Mbps/1 Mbps,2016,510030113014091,37.898352,-78.606865,190567
CAF II,"CENTURYLINK, INC.",165 QUARRY HILL LN,SCHUYLER,VA,22969,1,10 Mbps/1 Mbps,2015,511259501001016,37.793023,-78.693864,190567
CAF II,"CENTURYLINK, INC.",5214 PONT ROUGE FARM,CROZET,VA,22932,1,10 Mbps/1 Mbps,2016,510030101002085,38.179254,-78.621079,190567
CAF II,"CENTURYLINK, INC.",1547 COLES ROLLING RD,SCOTTSVILLE,VA,24590,1,10 Mbps/1 Mbps,2016,510030114001012,37.86195,-78.549363,190567
CAF II,"CENTURYLINK, INC.",5100 DICKERSON RD,CHARLOTTESVILLE,VA,22911,3,10 Mbps/1 Mbps,2016,510030102011021,38.174471,-78.411061,190567
CAF II,"CENTURYLINK, INC.",3470 PLANK RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112022030,37.916956,-78.631113,190567
CAF II,"CENTURYLINK, INC.",5411 MURRAYS LN,COVESVILLE,VA,22931,1,10 Mbps/1 Mbps,2015,510030112022077,37.908851,-78.687281,190567
CAF II,"CENTURYLINK, INC.",607 ROCKY HOLLOW RD,CHARLOTTESVILLE,VA,22911,1,10 Mbps/1 Mbps,2015,510030105001009,38.054694,-78.425653,190567
CAF II,"CENTURYLINK, INC.",2778 CHAPEL SPRING LN,FREE UNION,VA,22940,3,10 Mbps/1 Mbps,2016,510030101002094,38.179757,-78.596962,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.6 MILES N OF SPRING VALLEY RD & CONTI LN,LEXINGTON,VA,24450,1,10 Mbps/1 Mbps,2016,511639303002028,37.775415,-79.512758,190567
CAF II,"CENTURYLINK, INC.",5990 PLANK RD,AFTON,VA,22920,1,10 Mbps/1 Mbps,2016,510030112013032,37.980231,-78.701769,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES SE OF OLD SCHOOLHOUSE LN & MOUNT OLIVET RD,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2016,510790301024034,38.257254,-78.533763,190567
CAF II,"CENTURYLINK, INC.",1495 MASSIE BRANCH LN,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113013018,37.971381,-78.451982,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES N OF SECRETARYS SAND RD & HAMNER RD,ESMONT,VA,22959,1,10 Mbps/1 Mbps,2016,510030113014088,37.910045,-78.581241,190567
CAF II,"CENTURYLINK, INC.",2932 KENTS STORE WAY,KENTS STORE,VA,23084,1,10 Mbps/1 Mbps,2016,510650202001034,37.906525,-78.123562,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.3 MILES SW OF MARCH RD & DYKE RD,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2016,510790301024034,38.261492,-78.530965,190567
CAF II,"CENTURYLINK, INC.",5096 ADVANCE MILLS RD,EARLYSVILLE,VA,22936,1,10 Mbps/1 Mbps,2015,510030102012014,38.175235,-78.456763,190567
CAF II,"CENTURYLINK, INC.",343 BEAVER POND RDG,TROY,VA,22974,2,10 Mbps/1 Mbps,2016,510650201013023,37.956088,-78.337133,190567
CAF II,"CENTURYLINK, INC.",4725 WILLIS FARM LN,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104013024,38.01877,-78.345411,190567
CAF II,"CENTURYLINK, INC.",4960 CHRISTMAS HILL LN,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030113014091,37.899068,-78.608183,190567
CAF II,"CENTURYLINK, INC.",5754 ADVANCE MILLS RD,RUCKERSVILLE,VA,22968,1,10 Mbps/1 Mbps,2016,510030102012003,38.18948,-78.442649,190567
CAF II,"CENTURYLINK, INC.",6203 DAGROCK LN,KESWICK,VA,22947,1,10 Mbps/1 Mbps,2016,510030104012052,38.059845,-78.287853,190567
CAF II,"CENTURYLINK, INC.",2300 KENTS STORE WAY,KENTS STORE,VA,23084,3,10 Mbps/1 Mbps,2015,510650202001034,37.907872,-78.127284,190567
CAF II,"CENTURYLINK, INC.",2487 EMERYS LN,ESMONT,VA,22937,1,10 Mbps/1 Mbps,2016,510030114001045,37.837396,-78.585901,190567
CAF II,"CENTURYLINK, INC.",5300 SECRETARYS SAND RD,ESMONT,VA,22937,1,10 Mbps/1 Mbps,2015,510030114004025,37.887713,-78.602068,190567
CAF II,"CENTURYLINK, INC.",24 HOPI WAY,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650201021001,37.940582,-78.337992,190567
CAF II,"CENTURYLINK, INC.",2465 ROCK BRANCH LN,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112013116,37.968613,-78.643253,190567
CAF II,"CENTURYLINK, INC.",18 CHICKASAW PL,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2015,510650201021001,37.938092,-78.339119,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES E OF MOUNT OLIVET RD & EVERGREEN CHURCH RD,TWIN LAKES,VA,22935,1,10 Mbps/1 Mbps,2016,510790301021086,38.269847,-78.540329,190567
CAF II,"CENTURYLINK, INC.",350 CLARKS HILL LN,SCHUYLER,VA,22969,1,10 Mbps/1 Mbps,2015,511259501001012,37.795781,-78.700808,190567
CAF II,"CENTURYLINK, INC.",181 BATTLECREEK DR,STANLEY,VA,22851,1,10 Mbps/1 Mbps,2015,511390305001071,38.607215,-78.583157,190567
CAF II,"CENTURYLINK, INC.",460 DAVID RD,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030113012003,37.95923,-78.516252,190567
CAF II,"CENTURYLINK, INC.",4370 SLAM GATE RD,CROZET,VA,22932,3,10 Mbps/1 Mbps,2016,510030101002024,38.158593,-78.690624,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SE OF OAK RIDGE DR & DYKE RD,TWIN LAKES,VA,22973,1,10 Mbps/1 Mbps,2016,510790301024031,38.273393,-78.514262,190567
CAF II,"CENTURYLINK, INC.",4243 PLANK RD,NORTH GARDEN,VA,22959,3,10 Mbps/1 Mbps,2016,510030112022055,37.943788,-78.636783,190567
CAF II,"CENTURYLINK, INC.",10376 JAMES MADISON HWY,PALMYRA,VA,22963,2,10 Mbps/1 Mbps,2016,510650202003018,37.821191,-78.26347,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SW OF LYNCHBURG DR & DUDLEY MOUNTAIN RD,UNIVERSITY OF VIRGINIA,VA,22903,1,10 Mbps/1 Mbps,2016,510030113012045,37.979844,-78.545912,190567
CAF II,"CENTURYLINK, INC.",3134 LONESOME MOUNTAIN RD,CHARLOTTESVILLE,VA,22911,2,10 Mbps/1 Mbps,2016,510030104011071,38.073852,-78.390214,190567
CAF II,"CENTURYLINK, INC.",1358 ALLEN FARM LN,EARLYSVILLE,VA,22936,1,10 Mbps/1 Mbps,2016,510030101001061,38.186646,-78.543023,190567
CAF II,"CENTURYLINK, INC.",1856 THOMAS JEFFERSON PKWY,CHARLOTTESVILLE,VA,22902,1,10 Mbps/1 Mbps,2016,510030104021036,37.980461,-78.4236,190567
CAF II,"CENTURYLINK, INC.",APPROXIMATLEY 0.2 MILES W OF SHILOH CHURCH RD & HADEN MARTIN RD,PALMYRA,VA,22963,1,10 Mbps/1 Mbps,2016,510650203001078,37.849441,-78.280164,190567
CAF II,"CENTURYLINK, INC.",1300 BROOKSTONE RD,LURAY,VA,22835,3,10 Mbps/1 Mbps,2016,511390303001061,38.639569,-78.414206,190567
CAF II,"CENTURYLINK, INC.",3917 ROCK BRANCH RD,NORTH GARDEN,VA,22959,1,10 Mbps/1 Mbps,2016,510030112013140,37.968515,-78.636107,190567
CAF II,"CENTURYLINK, INC.",LESS THAN 0.1 MILES SE OF DEERFIELD RD & BYBEE RD,PALMYRA,VA,22974,1,10 Mbps/1 Mbps,2016,510650202001017,37.948915,-78.179964,190567
